id,recipe_id,ingredient_name,Quantity,Comment,Wrong_Name,Column1,_1,_2,_3,_4,_5
72424,5430,lime,�,juice only,FALSO,,,,,,
72425,5430,coconut milk,1 x 400ml tin,,FALSO,,,,,,
72426,5430,lime leaf,1 ,,VERDADEIRO,,,,,,
72427,5430,mint,6 fresh," leaves, thinly sliced",FALSO,,,,,,
72428,5430,salt,pinch,,FALSO,,,,,,
72429,5430,coconut,1 fresh,"split open, flesh thinly sliced using a mandoline",FALSO,,,,,,
72430,5431,raisins,175g/6oz,,FALSO,,,,,,
72431,5431,glac� cherries,350g/12oz natural,"halved, rinsed, and thoroughly dried",FALSO,,,,,,
72432,5431,currants,500g/1lb 2oz,,FALSO,,,,,,
72433,5431,sultanas,350g/12oz,,FALSO,,,,,,
72434,5431,brandy,150ml/�pt," or sherry, plus extra for feeding",FALSO,,,,,,
72435,5431,oranges,2,zest only,FALSO,,,,,,
72436,5431,butter,250g/9oz,softened,FALSO,,,,,,
72437,5431,light or dark muscovado sugar,250g/9oz,,VERDADEIRO,,,,,,
72438,5431,eggs,4 large free-range,at room temperature,FALSO,,,,,,
72439,5431,treacle,1 tbsp black,,FALSO,,,,,,
72440,5431,almonds,75g/3oz blanched,chopped,FALSO,,,,,,
72441,5431,plain flour,275g/10oz,,FALSO,,,,,,
72442,5431,mixed spice,1� tsp,,FALSO,,,,,,
72443,5431,apricot jam,about 3 tbsp,warmed and sieved,FALSO,,,,,,
72444,5431,icing sugar,,,FALSO,,,,,,
72445,5431,marzipan,675g/1lb 8oz,,FALSO,,,,,,
72446,5431,eggs,3 ,whites only + free-range,VERDADEIRO,,,,,,
72447,5431,icing sugar,675g/1�lb,sifted,FALSO,,,,,,
72448,5431,lemon juice,3 tsp,,FALSO,,,,,,
72449,5431,glycerine,1� tsp,,VERDADEIRO,,,,,,
72450,5432,plain flour,280g/10oz,plus extra for dusting,FALSO,,,,,,
72451,5432,egg,1 small free-range,beaten,FALSO,,,,,,
72452,5432,egg yolk,1 free-range,,FALSO,,,,,,
72453,5432,butter,165g/5�oz unsalted,,FALSO,,,,,,
72454,5432,caster sugar,65g/2�oz,,FALSO,,,,,,
72455,5432,salt,pinch,,FALSO,,,,,,
72456,5432,ground almonds,30g/1oz,,FALSO,,,,,,
72457,5432,ground almonds,300g/10�oz,,FALSO,,,,,,
72458,5432,caster sugar,130g/4�oz,,FALSO,,,,,,
72459,5432,eggs,6 free-range,beaten,FALSO,,,,,,
72460,5432,almond essence,splash,,FALSO,,,,,,
72461,5432,raspberry,3 tbsp, jam,FALSO,,,,,,
72462,5432,flaked almonds,25g/1oz,,FALSO,,,,,,
72463,5433,double cream,1 litre/1� pint,,FALSO,,,,,,
72464,5433,caster sugar,200g/7oz,,FALSO,,,,,,
72465,5433,gelatine,10 sheets,soaked in cold water for 5 minutes,FALSO,,,,,,
72466,5433,raspberries,40, (approximately 2 punnets),FALSO,,,,,,
72467,5433,plain flour,500g/1lb 2oz strong,,FALSO,,,,,,
72468,5433,salt,10g,,FALSO,,,,,,
72469,5433,caster sugar,50g/1�oz,,FALSO,,,,,,
72470,5433,butter,40g/1�oz,melted,FALSO,,,,,,
72471,5433,yeast,7g sachet instant,,FALSO,,,,,,
72472,5433,eggs,2 free-range,beaten,FALSO,,,,,,
72473,5433,milk,150ml/5�fl oz,,FALSO,,,,,,
72474,5433,vegetable oil,1 litre/1� pint,"for deep frying, plus extra for greasing",FALSO,,,,,,
72475,5433,raspberries,1kg/2lb 4oz,,FALSO,,,,,,
72476,5433,caster sugar,200g/7oz,to coat the doughnuts,FALSO,,,,,,
72477,5433,raspberries and mint leaves,,to decorate,VERDADEIRO,,,,,,
72478,5434,pork belly,1.5 kg/3lb 5oz boneless,with rind,FALSO,,,,,,
72479,5434,sea salt,4 tbsp coarse,,FALSO,,,,,,
72480,5434,Sichuan peppercorns,2 tbsp ground roasted,,FALSO,,,,,,
72481,5434,white pepper,2 tsp freshly ground,,FALSO,,,,,,
72482,5434,five-spice powder,2 tbsp,,FALSO,,,,,,
72483,5434,caster sugar,1 tbsp,,FALSO,,,,,,
72484,5434,long-grain rice,400g/14oz,"cooked according to the packet instructions, drained and chilled",FALSO,,,,,,
72485,5434,eggs,2 free-range,beaten,FALSO,,,,,,
72486,5434,sesame oil,2 tsp,,FALSO,,,,,,
72487,5434,salt,1 tsp,,FALSO,,,,,,
72488,5434,vegetable oil,2 tbsp groundnut or,,FALSO,,,,,,
72489,5434,black pepper,� tsp freshly ground,,FALSO,,,,,,
72490,5434,spring onions,2 tbsp,finely chopped,FALSO,,,,,,
72491,5435,dates,200g/7oz soft dried pitted,roughly chopped,FALSO,,,,,,
72492,5435,water from a freshly kettle,200ml/7fl oz,boiled,VERDADEIRO,,,,,,
72493,5435,bicarbonate of soda,1 tsp,,FALSO,,,,,,
72494,5435,butter,75g/2�oz unsalted,"softened, plus more for greasing",FALSO,,,,,,
72495,5435,treacle,2 tbsp black,,FALSO,,,,,,
72496,5435,sugar,50g/1�oz dark muscovado,,FALSO,,,,,,
72497,5435,eggs,2 large free-range,at room temperature,FALSO,,,,,,
72498,5435,plain flour,150g/5�oz,,FALSO,,,,,,
72499,5435,baking powder,2 tsp,,FALSO,,,,,,
72500,5435,butter,150g/5�oz unsalted,softened,FALSO,,,,,,
72501,5435,sugar,300g/10�oz dark muscovado,,FALSO,,,,,,
72502,5435,treacle,1 tbsp black,,FALSO,,,,,,
72503,5435,double cream,200ml/7fl oz,plus more to serve,FALSO,,,,,,
72504,5436,sardines,6 medium-sized,filleted,FALSO,,,,,,
72505,5436,bay leaves,12-16 ,fresh,VERDADEIRO,,,,,,
72506,5436,breadcrumbs,75g/3oz white,plus 25g/1oz extra for topping,FALSO,,,,,,
72507,5436,olives,50g/2oz black,,FALSO,,,,,,
72508,5436,capers,50g/2oz,,FALSO,,,,,,
72509,5436,anchovies,4,,FALSO,,,,,,
72510,5436,raisins,40g/1�oz,,FALSO,,,,,,
72511,5436,pine nuts,40g/1�oz,,FALSO,,,,,,
72512,5436,almonds,20g/�oz,,FALSO,,,,,,
72513,5436,lemon,1,juice and zest,FALSO,,,,,,
72514,5436,orange,1,juice and zest,FALSO,,,,,,
72515,5436,parsley,10g/�oz fresh,,FALSO,,,,,,
72516,5437,butter,200g/7oz,,FALSO,,,,,,
72517,5437,caster sugar,200g/7oz golden,,FALSO,,,,,,
72518,5437,plain flour,100g/3�oz,,FALSO,,,,,,
72519,5437,baking powder,1 tsp,,FALSO,,,,,,
72520,5437,ground almonds,100g/3�oz,,FALSO,,,,,,
72521,5437,eggs,4 free-range,,FALSO,,,,,,
72522,5437,lemon,1,zest only,FALSO,,,,,,
72523,5437,thyme,1 tsp, leaves,FALSO,,,,,,
72524,5437,sugar,4 tbsp,,FALSO,,,,,,
72525,5437,lemons,2 large,juice only,FALSO,,,,,,
72526,5437,thyme,� tsp, leaves,FALSO,,,,,,
72527,5438,double cream,500ml/18fl oz,,VERDADEIRO,,,,,,
72528,5438,icing sugar,100g/3�oz,sieved,VERDADEIRO,,,,,,
72529,5438,thick Greek-style yoghurt,250ml/9fl oz,,VERDADEIRO,,,,,,
72530,5438,splash strawberry liqueur,,,FALSO,,,,,,
72531,5438,vanilla pod,1 ,"split lengthways, seeds scraped out",VERDADEIRO,,,,,,
72532,5438,rhubarb,300g/10�oz,cut into 2cm/1in pieces,FALSO,,,,,,
72533,5438,caster sugar,300g/10�oz,,VERDADEIRO,,,,,,
72534,5438,star anise,1 ,,VERDADEIRO,,,,,,
72535,5438,cinnamon stick,1 ,,VERDADEIRO,,,,,,
72536,5438,butter,125g/4oz,softened + unsalted,VERDADEIRO,,,,,,
72537,5438,caster sugar,175g/6oz,,VERDADEIRO,,,,,,
72538,5438,egg,1 ,free-range,VERDADEIRO,,,,,,
72539,5438,golden syrup,1 tbsp,,VERDADEIRO,,,,,,
72540,5438,plain flour,250g/9oz,,VERDADEIRO,,,,,,
72541,5438,baking powder,� tsp,,VERDADEIRO,,,,,,
72542,5438,ginger,2 tsp,ground,VERDADEIRO,,,,,,
72543,5438,stem ginger,1 tbsp chopped,,FALSO,,,,,,
72544,5439,cherries,450g/1lb ripe,"the best you can find, stones removed",FALSO,,,,,,
72545,5439,caster sugar,3 tbsp,plus extra for sprinkling,FALSO,,,,,,
72546,5439,kirsch,3 tbsp, (optional),FALSO,,,,,,
72547,5439,butter,20g/�oz unsalted,plus extra for greasing,FALSO,,,,,,
72548,5439,eggs,2 free-range,,FALSO,,,,,,
72549,5439,caster sugar,3 tbsp,plus extra for sprinkling,FALSO,,,,,,
72550,5439,vanilla extract,� tsp,,FALSO,,,,,,
72551,5439,plain flour,1 heaped tbsp,,FALSO,,,,,,
72552,5439,milk,50g/1�fl oz whole,,FALSO,,,,,,
72553,5439,whipping cream,75g/2�fl oz,,FALSO,,,,,,
72554,5439,sea salt,pinch,,FALSO,,,,,,
72555,5440,beetroot,600g/1lb 5oz raw,,FALSO,,,,,,
72556,5440,lemons,2 unwaxed,finely grated zest only,FALSO,,,,,,
72557,5440,lemon juice,100ml/3�fl oz, (about 2�3 lemons),FALSO,,,,,,
72558,5440,vinegar,150ml/� pint cider,,FALSO,,,,,,
72559,5440,red onion,1,finely chopped,FALSO,,,,,,
72560,5440,apples,2 large cooking,"peeled, cored and roughly chopped (approx 250g/9oz prepared weight)",FALSO,,,,,,
72561,5440,fennel seeds,2 tsp,,FALSO,,,,,,
72562,5440,sugar,200g/7oz granulated,,FALSO,,,,,,
72563,5440,capers,2 tbsp," or caper berries, roughly chopped",FALSO,,,,,,
72564,5440,sea salt,large pinch of,,FALSO,,,,,,
72565,5440,black pepper,few grinds,,FALSO,,,,,,
72566,5441,aubergines,300g/10�oz,sliced,FALSO,,,,,,
72567,5441,salt,1� tsp,,FALSO,,,,,,
72568,5441,olive oil,150ml/5fl oz,,FALSO,,,,,,
72569,5441,garlic,3 small," cloves, chopped",FALSO,,,,,,
72570,5441,thyme,1 fresh, sprig,FALSO,,,,,,
72571,5441,dried chilli,1 small, or small pinch of chilli flakes,FALSO,,,,,,
72572,5441,tomatoes,500g/1lb 2oz,halved,FALSO,,,,,,
72573,5441,garlic,1," clove, bashed but left whole",FALSO,,,,,,
72574,5441,thyme,1 fresh, sprig,FALSO,,,,,,
72575,5441,olive oil,100ml/3�fl oz,,FALSO,,,,,,
72576,5441,balsamic vinegar,1� tsp,,FALSO,,,,,,
72577,5441,salt,,,VERDADEIRO,,,,,,
72578,5441,garlic,1," clove, halved",FALSO,,,,,,
72579,5441,herbes de Provence,� tsp,,FALSO,,,,,,
72580,5441,puff pastry,250g/9oz all-butter,,FALSO,,,,,,
72581,5441,thyme,2 fresh," sprigs, leaves picked",FALSO,,,,,,
72582,5441,salt,,,VERDADEIRO,,,,,,
72583,5441,salad,fresh green,to serve,FALSO,,,,,,
72584,5442,plain strong flour,225g/8oz,plus extra for dusting,VERDADEIRO,,,,,,
72585,5442,milk,90ml/3fl oz,warmed to body temperature,FALSO,,,,,,
72586,5442,water,50ml/2fl oz,warmed to body temperature,VERDADEIRO,,,,,,
72587,5442,yeast,1 tsp dried,,FALSO,,,,,,
72588,5442,olive oil,25ml/1fl oz,,FALSO,,,,,,
72589,5442,salt,pinch,,FALSO,,,,,,
72590,5442,cherry tomatoes,150g/5oz,halved,FALSO,,,,,,
72591,5442,mozzarella,200g/7oz buffalo,roughly chopped,FALSO,,,,,,
72592,5442,prosciutto,"200g/7oz assorted Italian cold meats (for example: salami,",speck),FALSO,,,,,,
72593,5442,capers,1 tbsp,rinsed and drained,FALSO,,,,,,
72594,5442,parmesan,30g/1oz grated,,FALSO,,,,,,
72595,5443,butter,175g/6oz,plus extra for greasing,FALSO,,,,,,
72596,5443,dark chocolate,200g/7oz,chopped,FALSO,,,,,,
72597,5443,eggs,3 large free-range,,FALSO,,,,,,
72598,5443,caster sugar,125g/4�oz,,FALSO,,,,,,
72599,5443,plain flour,30g/1oz,,FALSO,,,,,,
72600,5443,butter,40g/1�oz,,FALSO,,,,,,
72601,5443,breadcrumbs,75g/2�oz,,FALSO,,,,,,
72602,5443,bananas,4,chopped and frozen,FALSO,,,,,,
72603,5443,peanut butter,3 tbsp smooth,,FALSO,,,,,,
72604,5444,stock,600ml/20fl oz fish,,FALSO,,,,,,
72605,5444,liqueur,50ml/2fl oz anise-flavoured,such as Pernod,FALSO,,,,,,
72606,5444,onion,1 small,roughly chopped,FALSO,,,,,,
72607,5444,fennel,1 small," bulb, roughly chopped",FALSO,,,,,,
72608,5444,celery,2," sticks, roughly chopped",FALSO,,,,,,
72609,5444,bay leaf,1,,FALSO,,,,,,
72610,5444,parsley,few sprigs fresh,,FALSO,,,,,,
72611,5444,white fish,500g/1lb 2oz haddock fillet (or other," of your choice), skinned and boned",FALSO,,,,,,
72612,5444,salmon,250g/9oz," fillet, skinned and boned",FALSO,,,,,,
72613,5444,langoustines,250g/9oz smoked,,FALSO,,,,,,
72614,5444,floury potatoes,1.5kg/3lb 5oz," (such as King Edward), peeled and cut into large chunks",FALSO,,,,,,
72615,5444,black pepper,salt and,,FALSO,,,,,,
72616,5444,double cream,100ml/3�fl oz,,FALSO,,,,,,
72617,5444,saffron,pinch of,,FALSO,,,,,,
72618,5444,butter,50g/1�oz unsalted,,FALSO,,,,,,
72619,5444,butter,40g/1�oz unsalted,,FALSO,,,,,,
72620,5444,plain flour,40g/1�oz,,FALSO,,,,,,
72621,5444,reserved poaching stock (from above,300ml/10�fl oz,00ml/10�fl oz reserved poaching stock (from above),VERDADEIRO,,,,,,
72622,5444,double cream,100ml/3�fl oz,,FALSO,,,,,,
72623,5444,tarragon,2 tbsp chopped fresh,,FALSO,,,,,,
72624,5444,black pepper,salt and,,FALSO,,,,,,
72625,5445,butter,,for greasing,FALSO,,,,,,
72626,5445,vanilla pod,1,seeds scraped out,FALSO,,,,,,
72627,5445,double cream,100ml/3�fl oz,,FALSO,,,,,,
72628,5445,milk,50ml/1�fl oz,,FALSO,,,,,,
72629,5445,egg yolks,1 free-range,,FALSO,,,,,,
72630,5445,caster sugar,30g/1oz,,FALSO,,,,,,
72631,5445,cornflour,� tbsp,,FALSO,,,,,,
72632,5445,milk chocolate,15g/�oz,melted,FALSO,,,,,,
72633,5445,cocoa powder,� tbsp,,FALSO,,,,,,
72634,5445,egg whites,2 free-range,,FALSO,,,,,,
72635,5445,pistachios,30g/1oz,finely chopped,FALSO,,,,,,
72636,5445,icing sugar,,to dust,FALSO,,,,,,
72637,5446,butter,225g/8oz,"softened, plus extra for greasing",FALSO,,,,,,
72638,5446,caster sugar,225g/8oz,,FALSO,,,,,,
72639,5446,self-raising flour,160g/5�oz ,,FALSO,,,,,,
72640,5446,cocoa powder,65g/2�oz,,FALSO,,,,,,
72641,5446,baking powder,� tsp,,FALSO,,,,,,
72642,5446,eggs,4 medium,,FALSO,,,,,,
72643,5446,jam,340g/11�oz jar of morello cherry,,FALSO,,,,,,
72644,5446,cherries,2 x 80g/2�oz packs of sweetened dried sour,,FALSO,,,,,,
72645,5446,Kirsch,2�3 tbsp,,FALSO,,,,,,
72646,5446,cherry brandy,100ml/3�fl oz, (ideally morello,FALSO,,,,,,
72647,5446,double cream,500ml/18fl oz,,FALSO,,,,,,
72648,5446,dark chocolate,50g/2oz,coarsely grated,FALSO,,,,,,
72649,5446,cherries,fresh,to decorate,FALSO,,,,,,
72650,5447,rapeseed oil,1 tsp,,FALSO,,,,,,
72651,5447,onion,1 small," (75g/2�oz peeled weight), finely chopped",FALSO,,,,,,
72652,5447,garlic,1," clove, finely chopped",FALSO,,,,,,
72653,5447,ginger,20g/�oz fresh root,peeled and finely chopped,FALSO,,,,,,
72654,5447,carrots,200g/7oz,roughly chopped,FALSO,,,,,,
72655,5447,vegetable stock,300ml/10fl oz,,FALSO,,,,,,
72656,5447,black pepper,freshly ground,,FALSO,,,,,,
72657,5447,spring onion,1,"finely chopped, to serve",FALSO,,,,,,
72658,5448,basil,25g/1oz fresh, leaves,FALSO,,,,,,
72659,5448,watercress,"25g/1oz spinach,", and rocket salad,FALSO,,,,,,
72660,5448,almonds,25g/1oz skin-on,roughly chopped,FALSO,,,,,,
72661,5448,garlic,�," clove, peeled",FALSO,,,,,,
72662,5448,lemon juice,1 tsp fresh,,FALSO,,,,,,
72663,5448,olive oil,5 tbsp extra virgin,,FALSO,,,,,,
72664,5448,sea salt,� tsp flaked,,FALSO,,,,,,
72665,5448,black pepper,freshly ground,,FALSO,,,,,,
72666,5448,olive oil,2 tbsp extra virgin,,FALSO,,,,,,
72667,5448,onion,1,thinly sliced,FALSO,,,,,,
72668,5448,celery,2," sticks, thinly sliced",FALSO,,,,,,
72669,5448,courgette,1,chopped,FALSO,,,,,,
72670,5448,carrots,2,chopped,FALSO,,,,,,
72671,5448,garlic,2," cloves, thinly sliced",FALSO,,,,,,
72672,5448,borlotti beans,400g tin,drained and rinsed,FALSO,,,,,,
72673,5448,cannellini beans,400g tin,drained and rinsed,FALSO,,,,,,
72674,5448,vegetable stock,900ml/1� pint,made with 1 vegan stock cube,FALSO,,,,,,
72675,5449,dates,4,pitted,FALSO,,,,,,
72676,5449,cashew,50g/1�oz, nuts,FALSO,,,,,,
72677,5449,vanilla extract,� tsp,,FALSO,,,,,,
72678,5449,oats,50g/1�oz ground, or protein powder,FALSO,,,,,,
72679,5449,peanut butter,75g/ 2�oz crunchy,,FALSO,,,,,,
72680,5449,agave nectar,2 tbsp,,VERDADEIRO,,,,,,
72681,5449,coconut oil,1 tbsp,,FALSO,,,,,,
72682,5449,ground almonds,2 tbsp,plus extra as required,FALSO,,,,,,
72683,5449,desiccated coconut,"chia seeds,"," or raw cacao powder, for coating",FALSO,,,,,,
72684,5450,plain flour,225g/8oz,plus extra for rolling out,FALSO,,,,,,
72685,5450,salt,� tsp fine,,FALSO,,,,,,
72686,5450,butter,250g/9oz unsalted,cold but not rock hard (or you can use half,FALSO,,,,,,
72687,5450,ice-cold water,150ml/� pint,,VERDADEIRO,,,,,,
72688,5451,English mustard,1 tbsp,,FALSO,,,,,,
72689,5451,red wine vinegar,1 tbsp,,FALSO,,,,,,
72690,5451,limes,2,zest and juice,FALSO,,,,,,
72691,5451,brown sugar,3 tbsp,,FALSO,,,,,,
72692,5451,chillies,2 - 3 Habenero (scotch bonnet),deseeded,FALSO,,,,,,
72693,5451,cloves,5 garlic,peeled,FALSO,,,,,,
72694,5451,spring onions,5,,FALSO,,,,,,
72695,5451,thyme,few sprigs fresh,,FALSO,,,,,,
72696,5451,jerk seasoning,1 tbsp,,FALSO,,,,,,
72697,5451,lager,100ml/3�fl oz,,FALSO,,,,,,
72698,5451,sea salt,�  tsp,,FALSO,,,,,,
72699,5451,chicken,1 large," (about 1.8kg/4lb), spatchcocked",FALSO,,,,,,
72700,5451,nut,ground," oil, for rubbing",FALSO,,,,,,
72701,5452,celeriac,650g/1lb 7oz,peeled and sliced into thin matchsticks (see tip),FALSO,,,,,,
72702,5452,lemon,1,juice only,FALSO,,,,,,
72703,5452,mayonnaise,6 tbsp light,,FALSO,,,,,,
72704,5452,Dijon mustard,1 tbsp,,FALSO,,,,,,
72705,5452,lemon,�,juice only,FALSO,,,,,,
72706,5452,sugar,pinch of,,FALSO,,,,,,
72707,5452,salt,,,VERDADEIRO,,,,,,
72708,5453,tinned tuna,80g,drained,FALSO,,,,,,
72709,5453,spring onion,1,thinly sliced,FALSO,,,,,,
72710,5453,red onion,1 heaped tsp diced, or shallot,FALSO,,,,,,
72711,5453,cheddar,50g/1�oz extra mature or mature,grated,FALSO,,,,,,
72712,5453,mayonnaise,1 tbsp,,FALSO,,,,,,
72713,5453,lemon juice,tiny squeeze,,FALSO,,,,,,
72714,5453,wholemeal bread,2 thick slices white or,,FALSO,,,,,,
72715,5453,butter,1 tbsp,softened,FALSO,,,,,,
72716,5453,olive oil,1 tsp,,FALSO,,,,,,
72717,5453,salt,,,VERDADEIRO,,,,,,
72718,5454,broccoli,150g/5�oz," head, thick stem removed",FALSO,,,,,,
72719,5454,pine nuts,25g/1oz,to serve,FALSO,,,,,,
72720,5454,onion,1,roughly chopped,FALSO,,,,,,
72721,5454,penne,350g/12oz,,FALSO,,,,,,
72722,5454,bacon,300g/10�oz smoked back,cut into small pieces,FALSO,,,,,,
72723,5454,pesto,150g/5�oz basil,,FALSO,,,,,,
72724,5454,cherry tomatoes,150g/5�oz,halved,FALSO,,,,,,
72725,5454,salt,,,VERDADEIRO,,,,,,
72726,5454,Parmesan,25g/1oz," shavings, to serve",FALSO,,,,,,
72727,5455,olive oil,2 tbsp,,FALSO,,,,,,
72728,5455,fennel,1 large," bulb, approx. 250g/9oz, sliced, fronds reserved",FALSO,,,,,,
72729,5455,garlic,2," cloves, grated",FALSO,,,,,,
72730,5455,sea salt,1 tsp,,FALSO,,,,,,
72731,5455,black pepper,� tsp,,FALSO,,,,,,
72732,5455,bay leaves,2,,FALSO,,,,,,
72733,5455,fennel seeds,� tbsp,lightly crushed,FALSO,,,,,,
72734,5455,white wine,4 tbsp dry,,FALSO,,,,,,
72735,5455,butternut squash,1,"peeled, seeds removed (approx. 425g/15oz), cut into 2cm/�in pieces",FALSO,,,,,,
72736,5455,cannellini beans,400g tin," (or butter beans), rinsed and drained",FALSO,,,,,,
72737,5455,vegetable stock,500ml/18fl oz,,FALSO,,,,,,
72738,5455,chillies,2 red,1 whole and 1 finely sliced,FALSO,,,,,,
72739,5456,plain flour,125g/4�oz,,FALSO,,,,,,
72740,5456,egg,1 free-range,,FALSO,,,,,,
72741,5456,butter,1 tsp melted,,FALSO,,,,,,
72742,5456,milk,300ml/10�fl oz,,FALSO,,,,,,
72743,5456,butter,,for frying,FALSO,,,,,,
72744,5456,butter,50g/1�oz unsalted,,FALSO,,,,,,
72745,5456,orange,1,zest and juice,FALSO,,,,,,
72746,5456,oranges,2,juice only,FALSO,,,,,,
72747,5456,lemon,1,zest and juice,FALSO,,,,,,
72748,5456,caster sugar,3 tbsp,,FALSO,,,,,,
72749,5456,orange liqueur,2 tbsp,,FALSO,,,,,,
72750,5456,brandy,2 tbsp,,FALSO,,,,,,
72751,5457,flour,200g/7oz,plus extra for dusting,FALSO,,,,,,
72752,5457,ricotta,225g/8oz,,FALSO,,,,,,
72753,5457,egg yolks,3 free-range,,FALSO,,,,,,
72754,5457,parmesan,30g/1oz,freshly grated,FALSO,,,,,,
72755,5457,nutmeg,pinch freshly grated,,FALSO,,,,,,
72756,5457,salt,,,VERDADEIRO,,,,,,
72757,5457,olive oil,6 tbsp,,FALSO,,,,,,
72758,5457,garlic,3," cloves, peeled, cut into thick slices",FALSO,,,,,,
72759,5457,chilli,1,sliced,FALSO,,,,,,
72760,5457,tomatoes,2 x 400g/14oz cans tinned plum,each,FALSO,,,,,,
72761,5457,basil,few, leaves,FALSO,,,,,,
72762,5458,potatoes,4 medium baking,,FALSO,,,,,,
72763,5458,pork chops,4 boneless,,FALSO,,,,,,
72764,5458,pepper,1,thinly sliced,FALSO,,,,,,
72765,5458,wraps,2 tortilla,,FALSO,,,,,,
72766,5458,butter,,for spreading,VERDADEIRO,,,,,,
72767,5458,salt,,,VERDADEIRO,,,,,,
72768,5458,soy sauce,1 tbsp,,FALSO,,,,,,
72769,5458,Worcestershire sauce,1 tsp,,FALSO,,,,,,
72770,5458,brown sugar,1 tsp,,FALSO,,,,,,
72771,5458,mustard,� tsp,,FALSO,,,,,,
72772,5458,garlic,1," clove, finely chopped",FALSO,,,,,,
72773,5458,lettuce,1 Baby Gem or Cos,finely sliced,FALSO,,,,,,
72774,5458,cherry tomatoes,roughly chopped handful,halved,FALSO,,,,,,
72775,5458,cucumber,�,sliced thinly,FALSO,,,,,,
72776,5458,olive oil,drizzle,,FALSO,,,,,,
72777,5459,sirloin,"300g/10�oz lean beef steak, such as"," or rump, visible fat trimmed and cut into thin strips",FALSO,,,,,,
72778,5459,sunflower oil,1� tbsp extra virgin or,,FALSO,,,,,,
72779,5459,peppers,2 yellow,deseeded and thinly sliced,FALSO,,,,,,
72780,5459,peppers,2 red,deseeded and thinly sliced,FALSO,,,,,,
72781,5459,red onions,2,cut into thin wedges,FALSO,,,,,,
72782,5459,cumin,1 tsp ground,,FALSO,,,,,,
72783,5459,coriander,1 tsp ground,,FALSO,,,,,,
72784,5459,paprika,1 tsp smoked,,FALSO,,,,,,
72785,5459,kidney beans,400g tin red,drained and rinsed,FALSO,,,,,,
72786,5459,cherry tomatoes,200g/7oz,halved,FALSO,,,,,,
72787,5459,dried chilli,"1 long red chilli, finely chopped, or � tsp", flakes,FALSO,,,,,,
72788,5459,fresh coriander,25g/1oz,"chopped, plus extra to garnish",FALSO,,,,,,
72789,5459,lime,," wedges, for squeezing",FALSO,,,,,,
72790,5459,white or  flour tortillas,4 x 40g/1�oz,"warmed, to serve + wholemeal",VERDADEIRO,,,,,,
72791,5459,Little Gem lettuces,2,"trimmed and shredded, to serve",FALSO,,,,,,
72792,5459,yoghurt,6 tbsp natural,to serve,FALSO,,,,,,
72793,5459,salt,,,VERDADEIRO,,,,,,
72794,5460,garlic,4, cloves,FALSO,,,,,,
72795,5460,vegetable oil,3 tbsp,,FALSO,,,,,,
72796,5460,herbs,pinch of dried mixed,,FALSO,,,,,,
72797,5460,sweet potatoes,2-3 large,,FALSO,,,,,,
72798,5460,red onions,2,,FALSO,,,,,,
72799,5460,chicken legs,4,,FALSO,,,,,,
72800,5460,yoghurt,150g/5�oz natural,,FALSO,,,,,,
72801,5460,hot sauce of your choice (optional,1 tsp, tsp hot sauce of your choice (optional),VERDADEIRO,,,,,,
72802,5461,puff pastry,300g/10� oz all-butter,,FALSO,,,,,,
72803,5461,egg yolks,4,beaten with a splash of water,FALSO,,,,,,
72804,5461,cheddar,150g/5� oz,grated,FALSO,,,,,,
72805,5461,paprika,,for sprinkling,FALSO,,,,,,
72806,5462,clams,16 razor,rinsed,FALSO,,,,,,
72807,5462,white wine,75ml/3fl oz,,FALSO,,,,,,
72808,5462,chives,3 tbsp finely chopped,,FALSO,,,,,,
72809,5462,breadcrumbs,3 tbsp fresh,,FALSO,,,,,,
72810,5462,manchego,2 tbsp finely grated, cheese,FALSO,,,,,,
72811,5462,olive oil,150ml/5fl oz,,FALSO,,,,,,
72812,5462,shallots,2,finely diced,FALSO,,,,,,
72813,5462,garlic,1," clove, finely chopped",FALSO,,,,,,
72814,5462,tomatoes,2,"skinned, seeded, diced",FALSO,,,,,,
72815,5462,tarragon,2 tbsp chopped fresh,,FALSO,,,,,,
72816,5462,chervil,1 tbsp chopped fresh,,FALSO,,,,,,
72817,5462,lemon,�,juice and zest,FALSO,,,,,,
72818,5463,cherries,50g/1�oz frozen,,FALSO,,,,,,
72819,5463,honey,1 tsp runny, or agave syrup,FALSO,,,,,,
72820,5463,almonds,small handful chopped,,FALSO,,,,,,
72821,5463,oats,40g/1�oz porridge, or toasted rolled,FALSO,,,,,,
72822,5463,almond milk,150ml/5fl oz,,FALSO,,,,,,
72823,5463,almond extract,3 drops, (optional),FALSO,,,,,,
72824,5464,egg,1 free-range,,FALSO,,,,,,
72825,5464,courgette,�," (about 20g/�oz), trimmed, grated",FALSO,,,,,,
72826,5464,carrot,�," (about 20g/�oz), peeled, grated",FALSO,,,,,,
72827,5464,raisins,1 heaped tbsp,,FALSO,,,,,,
72828,5464,milk,2 tbsp,,FALSO,,,,,,
72829,5464,sunflower oil,1 tbsp,,FALSO,,,,,,
72830,5464,plain flour,75g/3oz,,FALSO,,,,,,
72831,5464,brown sugar,15g/�oz light soft,,FALSO,,,,,,
72832,5464,baking powder,1 tsp,,FALSO,,,,,,
72833,5465,strong white flour,450g/1lb,,FALSO,,,,,,
72834,5465,salt,7g,,FALSO,,,,,,
72835,5465,yeast,20g/�oz fresh,,FALSO,,,,,,
